date,symbol,kind,break_type,detail,amount_usd,seeded,material
2023-05-31,CGC,borrow_fee,duplicate_line,2 PB lines vs 1,-232.35850156082844,duplicate_fee,True
2023-06-01,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002942,-0.24136761614457214,stale_fee_rate,False
2023-06-02,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002933,-1.0300389111528432,stale_fee_rate,True
2023-06-02,PTEN,borrow_fee,notional_break,"PB notional 29,767,855 vs book 31,999,718 (x0.9303)",24.7885574221267,stale_mark,True
2023-06-05,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002932,-1.1200382432198523,stale_fee_rate,True
2023-06-05,S,borrow_fee,notional_break,"PB notional 17,747,108 vs book 16,862,395 (x1.0525)",-8.10919920216324,stale_mark,True
2023-06-05,SG,borrow_fee,notional_break,"PB notional 28,942,612 vs book 30,571,928 (x0.9467)",64.500857240105,stale_mark,True
2023-06-06,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002929,-1.3994306206101328,stale_fee_rate,True
2023-06-07,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002926,-1.6913105830111022,stale_fee_rate,True
2023-06-08,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002942,-0.26262568880775916,stale_fee_rate,False
2023-06-09,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002921,-2.072971155339843,stale_fee_rate,True
2023-06-12,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002930,-1.2887380094194612,stale_fee_rate,True
2023-06-13,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002802,-12.955849327795221,stale_fee_rate,True
2023-06-14,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002805,-12.500615443306629,stale_fee_rate,True
2023-06-14,LCID,short_rebate,missing_in_pb,"book 3285.61, no PB line",3285.6061623476744,,True
2023-06-15,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002804,-12.57173291418269,stale_fee_rate,True
2023-06-16,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002807,-12.113361168552387,stale_fee_rate,True
2023-06-20,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002812,-11.276121596916823,stale_fee_rate,True
2023-06-20,CRK,borrow_fee,duplicate_line,2 PB lines vs 1,-643.8222274511993,duplicate_fee,True
2023-06-21,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002805,-12.117213994643919,stale_fee_rate,True
2023-06-21,CGC,borrow_fee,duplicate_line,2 PB lines vs 1,-293.21203913121855,duplicate_fee,True
2023-06-22,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002803,-11.713858600096955,stale_fee_rate,True
2023-06-22,DBRG,short_rebate,missing_in_pb,"book 4176.99, no PB line",4176.9867549309365,,True
2023-06-23,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002805,-11.398719884627724,stale_fee_rate,True
2023-06-23,LYFT,borrow_fee,notional_break,"PB notional 32,237,897 vs book 31,611,919 (x1.0198)",-13.254043817722618,stale_mark,True
2023-06-23,VSTM,borrow_fee,duplicate_line,2 PB lines vs 1,-149.2744551004201,duplicate_fee,True
2023-06-26,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002810,-10.986925810646625,stale_fee_rate,True
2023-06-27,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002809,-11.587618764382512,stale_fee_rate,True
2023-06-28,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002812,-11.091590815081275,stale_fee_rate,True
2023-06-29,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002812,-11.124542156795854,stale_fee_rate,True
2023-06-29,VSTM,short_rebate,missing_in_pb,"book 2465.48, no PB line",2465.482164253487,,True
2023-06-30,AA,borrow_fee,rate_break,PB rate 0.002945 vs book 0.002816,-9.732058898235664,stale_fee_rate,True
2023-07-03,BILI,borrow_fee,notional_break,"PB notional 27,157,291 vs book 28,290,342 (x0.9599)",10.260336857694568,stale_mark,True
2023-07-03,MP,short_rebate,missing_in_pb,"book 3879.09, no PB line",3879.0930685376607,,True
2023-07-06,INO,borrow_fee,notional_break,"PB notional 31,985,254 vs book 30,174,767 (x1.0600)",-23.83666094365327,stale_mark,True
2023-07-07,DBRG,short_rebate,missing_in_pb,"book 3996.32, no PB line",3996.3207825798736,,True
2023-07-12,JD,borrow_fee,notional_break,"PB notional 28,661,166 vs book 29,767,190 (x0.9628)",8.495166374384183,stale_mark,True
2023-07-12,VFC,short_rebate,missing_in_pb,"book 3920.52, no PB line",3920.5227485054115,,True
2023-07-13,WOOF,short_rebate,missing_in_pb,"book 3987.21, no PB line",3987.2058776705476,,True
2023-07-21,TROX,borrow_fee,duplicate_line,2 PB lines vs 1,-303.9397966454332,duplicate_fee,True
2023-07-31,LCID,short_rebate,missing_in_pb,"book 3599.75, no PB line",3599.7486559251806,,True
2023-08-01,DEI,borrow_fee,notional_break,"PB notional 24,313,499 vs book 23,900,004 (x1.0173)",-23.49761765390781,stale_mark,True
2023-08-09,RUN,borrow_fee,duplicate_line,2 PB lines vs 1,-630.4722384110372,duplicate_fee,True
2023-08-14,RUN,borrow_fee,duplicate_line,2 PB lines vs 1,-587.7165014607011,duplicate_fee,True
2023-08-15,ABCL,borrow_fee,notional_break,"PB notional 17,582,466 vs book 17,362,292 (x1.0127)",-41.68710601818293,stale_mark,True
2023-08-21,DLO,short_rebate,missing_in_pb,"book 4482.48, no PB line",4482.481843858155,,True
2023-08-25,ABCL,short_rebate,missing_in_pb,"book 2565.93, no PB line",2565.9270205852076,,True
2023-08-28,PLUG,borrow_fee,notional_break,"PB notional 15,066,216 vs book 15,436,848 (x0.9760)",6.642103047739624,stale_mark,True
2023-09-01,CGC,borrow_fee,duplicate_line,2 PB lines vs 1,-204.38617278862282,duplicate_fee,True
2023-09-01,WOOF,borrow_fee,notional_break,"PB notional 26,828,719 vs book 27,197,679 (x0.9864)",6.127324449143032,stale_mark,True
2023-09-06,NVAX,borrow_fee,notional_break,"PB notional 30,349,990 vs book 32,663,965 (x0.9292)",574.2156321607217,stale_mark,True
2023-09-06,SMR,borrow_fee,duplicate_line,2 PB lines vs 1,-288.17442552727744,duplicate_fee,True
2023-09-08,MP,short_rebate,missing_in_pb,"book 4063.19, no PB line",4063.1928151744028,,True
2023-09-20,FCEL,short_rebate,missing_in_pb,"book 3433.06, no PB line",3433.064616860229,,True
2023-09-25,NFE,borrow_fee,notional_break,"PB notional 26,163,187 vs book 27,347,314 (x0.9567)",12.262224867434327,stale_mark,True
2023-10-02,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003364,0.9792609669954118,stale_fee_rate,True
2023-10-02,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.012686,108.4144208935104,stale_fee_rate,True
2023-10-03,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003369,1.337269257151604,stale_fee_rate,True
2023-10-03,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.012060,61.35658407186531,stale_fee_rate,True
2023-10-04,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003369,1.361172820377476,stale_fee_rate,True
2023-10-04,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.012060,61.35658407186531,stale_fee_rate,True
2023-10-05,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003339,-0.8758185999965349,stale_fee_rate,True
2023-10-05,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.011492,22.504852000277083,stale_fee_rate,True
2023-10-05,TRIP,borrow_fee,notional_break,"PB notional 27,325,418 vs book 27,103,537 (x1.0082)",-3.3459802150395603,stale_mark,True
2023-10-06,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003350,-0.07625657731827573,stale_fee_rate,False
2023-10-06,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.011205,3.633612865407599,stale_fee_rate,True
2023-10-09,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003350,-0.07625657731827573,stale_fee_rate,False
2023-10-09,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.012087,62.04557423276469,stale_fee_rate,True
2023-10-10,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003345,-0.48409558418143206,stale_fee_rate,False
2023-10-10,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.011205,3.935955678724099,stale_fee_rate,True
2023-10-11,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003366,1.1545987193682095,stale_fee_rate,True
2023-10-11,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.010386,-59.66663147392842,stale_fee_rate,True
2023-10-12,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003159,-14.762299548626174,stale_fee_rate,True
2023-10-12,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007669,-266.91081591849263,stale_fee_rate,True
2023-10-13,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003159,-14.678103338656342,stale_fee_rate,True
2023-10-13,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007415,-283.68422227017913,stale_fee_rate,True
2023-10-16,EL,borrow_fee,notional_break,"PB notional 26,953,349 vs book 27,448,645 (x0.9820)",3.552073283887154,stale_mark,True
2023-10-16,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003144,-16.21808306902085,stale_fee_rate,True
2023-10-16,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007541,-280.4668830600675,stale_fee_rate,True
2023-10-16,SPCE,short_rebate,missing_in_pb,"book 4073.34, no PB line",4073.3361354452427,,True
2023-10-17,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003129,-17.971545001615056,stale_fee_rate,True
2023-10-17,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007353,-303.3383201356147,stale_fee_rate,True
2023-10-18,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003134,-16.934974517914355,stale_fee_rate,True
2023-10-18,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007605,-256.8010425797229,stale_fee_rate,True
2023-10-19,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003114,-18.274736608157582,stale_fee_rate,True
2023-10-19,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007605,-240.65926066124416,stale_fee_rate,True
2023-10-20,GTM,borrow_fee,notional_break,"PB notional 29,333,581 vs book 29,316,325 (x1.0006)",-0.1516481020657352,stale_mark,False
2023-10-20,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003149,-14.601583281793978,stale_fee_rate,True
2023-10-20,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007541,-227.80930862551162,stale_fee_rate,True
2023-10-23,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003144,-14.977519794512034,stale_fee_rate,True
2023-10-23,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007799,-203.8736810604699,stale_fee_rate,True
2023-10-24,CYTK,borrow_fee,notional_break,"PB notional 30,622,847 vs book 30,603,637 (x1.0006)",-0.518102897226072,stale_mark,True
2023-10-24,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003154,-14.125012773960947,stale_fee_rate,True
2023-10-24,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007605,-231.12094531902363,stale_fee_rate,True
2023-10-25,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003164,-13.406386209925984,stale_fee_rate,True
2023-10-25,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.007541,-232.2907990176007,stale_fee_rate,True
2023-10-26,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003366,1.1119572535480415,stale_fee_rate,True
2023-10-26,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.005759,-349.17131328100885,stale_fee_rate,True
2023-10-27,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003387,2.6381821080405814,stale_fee_rate,True
2023-10-27,NFE,short_rebate,missing_in_pb,"book 3925.14, no PB line",3925.143843240702,,True
2023-10-27,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.005759,-329.0911671460915,stale_fee_rate,True
2023-10-30,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003387,2.680733391456471,stale_fee_rate,True
2023-10-30,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.005906,-309.2446013485922,stale_fee_rate,True
2023-10-31,EDIT,short_rebate,missing_in_pb,"book 4251.24, no PB line",4251.243841374849,,True
2023-10-31,KEY,borrow_fee,rate_break,PB rate 0.003351 vs book 0.003382,2.475116906995993,stale_fee_rate,True
2023-10-31,NWL,borrow_fee,rate_break,PB rate 0.003051 vs book 0.003547,39.58559240019642,stale_fee_rate,True
2023-10-31,PLUG,borrow_fee,rate_break,PB rate 0.011152 vs book 0.005906,-418.3812197899992,stale_fee_rate,True
2023-11-02,ENVX,short_rebate,missing_in_pb,"book 4881.06, no PB line",4881.057608977552,,True
2023-11-02,IVF,borrow_fee,duplicate_line,2 PB lines vs 1,-207.58645708684193,duplicate_fee,True
2023-11-06,FCEL,borrow_fee,notional_break,"PB notional 32,928,717 vs book 30,030,991 (x1.0965)",-28.027392886234168,stale_mark,True
2023-11-07,OTLK,short_rebate,missing_in_pb,"book 3592.30, no PB line",3592.3011675908097,,True
2023-11-08,OTLK,borrow_fee,notional_break,"PB notional 24,263,197 vs book 23,928,202 (x1.0140)",-2.6749572950097615,stale_mark,True
2023-11-13,RLAY,short_rebate,missing_in_pb,"book 4966.23, no PB line",4966.225856483086,,True
2023-11-16,MP,borrow_fee,duplicate_line,2 PB lines vs 1,-565.7910304428223,duplicate_fee,True
2023-11-17,BEAM,borrow_fee,notional_break,"PB notional 33,671,532 vs book 37,311,696 (x0.9024)",213.7754356256869,stale_mark,True
2023-11-20,CRK,short_rebate,missing_in_pb,"book 3637.18, no PB line",3637.1750862971517,,True
2023-11-21,RLAY,short_rebate,missing_in_pb,"book 5127.26, no PB line",5127.257822498377,,True
2023-11-24,LITE,borrow_fee,notional_break,"PB notional 31,899,389 vs book 32,067,819 (x0.9947)",3.0403071204044636,stale_mark,True
2023-12-01,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.019114,-138.86996887575742,stale_fee_rate,True
2023-12-01,VFC,short_rebate,missing_in_pb,"book 5077.84, no PB line",5077.837151888554,,True
2023-12-04,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.016850,-377.53238980139486,stale_fee_rate,True
2023-12-05,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.017722,-263.3998673891674,stale_fee_rate,True
2023-12-06,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.018174,-218.65417982637177,stale_fee_rate,True
2023-12-07,IEP,short_rebate,missing_in_pb,"book 4534.63, no PB line",4534.632871084534,,True
2023-12-08,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.046951,2461.38364473579,stale_fee_rate,True
2023-12-11,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.027933,655.4328731368437,stale_fee_rate,True
2023-12-12,FMC,borrow_fee,notional_break,"PB notional 32,983,364 vs book 32,303,600 (x1.0210)",-5.65759567021297,stale_mark,True
2023-12-12,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.027933,641.1843457095435,stale_fee_rate,True
2023-12-13,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.026645,560.6125854872778,stale_fee_rate,True
2023-12-14,AMLX,borrow_fee,notional_break,"PB notional 32,972,812 vs book 33,017,611 (x0.9986)",0.5587283727411432,stale_mark,True
2023-12-14,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.021681,106.89117676221531,stale_fee_rate,True
2023-12-15,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.017722,-290.16241429516435,stale_fee_rate,True
2023-12-18,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.021681,102.74005724020162,stale_fee_rate,True
2023-12-19,RDHL,borrow_fee,notional_break,"PB notional 19,348,231 vs book 20,934,151 (x0.9242)",12.642187068585145,stale_mark,True
2023-12-19,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.021681,106.37228558483548,stale_fee_rate,True
2023-12-20,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.016850,-368.3689824516309,stale_fee_rate,True
2023-12-21,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.037080,1626.9242761914982,stale_fee_rate,True
2023-12-22,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.021142,56.10228110247681,stale_fee_rate,True
2023-12-26,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.016850,-419.68404962805835,stale_fee_rate,True
2023-12-26,VIR,short_rebate,missing_in_pb,"book 5042.48, no PB line",5042.478922030722,,True
2023-12-27,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.017281,-363.6171932809907,stale_fee_rate,True
2023-12-27,VIR,borrow_fee,notional_break,"PB notional 34,058,019 vs book 34,158,290 (x0.9971)",1.0704749932281175,stale_mark,True
2023-12-28,TLRY,borrow_fee,rate_break,PB rate 0.020615 vs book 0.014485,-719.1432376328569,stale_fee_rate,True
2023-12-29,ECHO,short_rebate,missing_in_pb,"book 4700.90, no PB line",4700.903348950902,,True
2024-01-02,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002916,-0.5189470356384049,stale_fee_rate,True
2024-01-03,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002915,-0.6347728193409523,stale_fee_rate,True
2024-01-04,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002918,-0.37984693671717196,stale_fee_rate,False
2024-01-04,MRVI,borrow_fee,notional_break,"PB notional 30,732,973 vs book 30,684,497 (x1.0016)",-0.419938609371286,stale_mark,False
2024-01-05,EL,short_rebate,missing_in_pb,"book 4413.22, no PB line",4413.224233551982,,True
2024-01-08,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002947,2.1862238985585236,stale_fee_rate,True
2024-01-09,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002946,2.0344529465290293,stale_fee_rate,True
2024-01-09,SBSW,short_rebate,missing_in_pb,"book 4380.58, no PB line",4380.584056847294,,True
2024-01-10,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002951,2.548321666834397,stale_fee_rate,True
2024-01-11,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002950,2.311333064452981,stale_fee_rate,True
2024-01-12,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002954,2.7392022712271,stale_fee_rate,True
2024-01-16,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002934,0.9629729389152715,stale_fee_rate,True
2024-01-16,NWL,borrow_fee,notional_break,"PB notional 31,055,931 vs book 30,214,606 (x1.0278)",-9.139566323609245,stale_mark,True
2024-01-16,SBSW,borrow_fee,duplicate_line,2 PB lines vs 1,-285.76059937919865,duplicate_fee,True
2024-01-16,SHLS,buy_in,unknown_charge,PB buy_in -26908.62 with no book line,-26908.61704331579,buy_in_charge,True
2024-01-17,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002925,0.23379716525639083,stale_fee_rate,False
2024-01-18,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002929,0.5842606034770199,stale_fee_rate,True
2024-01-19,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002929,0.5677883609107539,stale_fee_rate,True
2024-01-19,HE,borrow_fee,notional_break,"PB notional 28,976,371 vs book 28,461,734 (x1.0181)",-10.103892826880383,stale_mark,True
2024-01-22,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002935,1.0163826580657656,stale_fee_rate,True
2024-01-22,SRPT,borrow_fee,notional_break,"PB notional 38,076,106 vs book 39,857,426 (x0.9553)",15.285443504264322,stale_mark,True
2024-01-23,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002937,1.131617001800862,stale_fee_rate,True
2024-01-23,SRPT,borrow_fee,duplicate_line,2 PB lines vs 1,-341.1594069876118,duplicate_fee,True
2024-01-23,VERA,borrow_fee,notional_break,"PB notional 33,650,216 vs book 35,177,898 (x0.9566)",118.53625494543985,stale_mark,True
2024-01-24,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002940,1.3459528338068765,stale_fee_rate,True
2024-01-25,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002940,1.3973436917298727,stale_fee_rate,True
2024-01-26,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002990,5.361102474564092,stale_fee_rate,True
2024-01-29,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002990,5.3436746556027686,stale_fee_rate,True
2024-01-29,VIR,borrow_fee,notional_break,"PB notional 30,141,301 vs book 30,046,617 (x1.0032)",-1.207805652107254,stale_mark,True
2024-01-30,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002988,5.131733120038632,stale_fee_rate,True
2024-01-31,AES,borrow_fee,rate_break,PB rate 0.002922 vs book 0.002990,6.395227674315947,stale_fee_rate,True
2024-01-31,BE,borrow_fee,rate_break,PB rate 0.010178 vs book 0.015712,524.3937953601015,stale_fee_rate,True
2024-01-31,REPL,short_rebate,missing_in_pb,"book 5050.22, no PB line",5050.220555986402,,True
2024-02-01,AA,borrow_fee,collateral_basis,"PB notional 34,722,345 vs book 34,041,514 (x1.0200)",-5.582347682121792,collateral_102,True
2024-02-01,ABCL,borrow_fee,collateral_basis,"PB notional 35,405,296 vs book 34,711,074 (x1.0200)",-159.82561879482,collateral_102,True
2024-02-01,AES,borrow_fee,collateral_basis,"PB notional 35,793,736 vs book 35,091,898 (x1.0200)",-5.82680958375056,collateral_102,True
2024-02-01,AMLX,borrow_fee,collateral_basis,"PB notional 36,031,996 vs book 35,325,487 (x1.0200)",-7.461525519343866,collateral_102,True
2024-02-01,BABA,borrow_fee,collateral_basis,"PB notional 34,932,321 vs book 34,247,373 (x1.0200)",-5.02737875852452,collateral_102,True
2024-02-01,BCRX,borrow_fee,collateral_basis,"PB notional 34,661,221 vs book 33,981,590 (x1.0200)",-38.18663452179294,collateral_102,True
2024-02-01,BE,borrow_fee,collateral_basis,"PB notional 36,913,261 vs book 36,189,471 (x1.0200)",-30.866462813199632,collateral_102,True
2024-02-01,BEAM,borrow_fee,collateral_basis,"PB notional 37,687,138 vs book 36,948,174 (x1.0200)",-73.14873577549724,collateral_102,True
2024-02-01,BILI,borrow_fee,collateral_basis,"PB notional 35,866,596 vs book 35,163,330 (x1.0200)",-7.863200818592873,collateral_102,True
2024-02-01,BMY,borrow_fee,collateral_basis,"PB notional 34,650,125 vs book 33,970,711 (x1.0200)",-4.991743402338869,collateral_102,True
2024-02-01,BZ,borrow_fee,collateral_basis,"PB notional 36,193,220 vs book 35,483,549 (x1.0200)",-7.389475118371536,collateral_102,True
2024-02-01,CCCC,borrow_fee,collateral_basis,"PB notional 32,540,573 vs book 31,902,523 (x1.0200)",-6.297485152928687,collateral_102,True
2024-02-01,CHWY,borrow_fee,collateral_basis,"PB notional 34,948,709 vs book 34,263,440 (x1.0200)",-5.7240735442633195,collateral_102,True
2024-02-01,CNH,borrow_fee,collateral_basis,"PB notional 35,662,327 vs book 34,963,066 (x1.0200)",-5.569965505717278,collateral_102,True
2024-02-01,CSIQ,borrow_fee,collateral_basis,"PB notional 36,083,457 vs book 35,375,939 (x1.0200)",-19.02311566282947,collateral_102,True
2024-02-01,EL,borrow_fee,collateral_basis,"PB notional 35,506,867 vs book 34,810,653 (x1.0200)",-5.031653567518049,collateral_102,True
2024-02-01,ENPH,borrow_fee,collateral_basis,"PB notional 35,230,220 vs book 34,539,432 (x1.0200)",-6.068292741202356,collateral_102,True
2024-02-01,FCEL,borrow_fee,collateral_basis,"PB notional 37,981,827 vs book 37,237,085 (x1.0200)",-7.609538292656794,collateral_102,True
2024-02-01,FMC,borrow_fee,collateral_basis,"PB notional 38,469,871 vs book 37,715,560 (x1.0200)",-7.317157985441895,collateral_102,True
2024-02-01,GTM,borrow_fee,collateral_basis,"PB notional 34,380,382 vs book 33,706,257 (x1.0200)",-5.949943466098148,collateral_102,True
2024-02-01,HE,borrow_fee,collateral_basis,"PB notional 35,758,226 vs book 35,057,085 (x1.0200)",-16.21900350284136,collateral_102,True
2024-02-01,HRL,borrow_fee,collateral_basis,"PB notional 35,353,868 vs book 34,660,655 (x1.0200)",-5.686714316110965,collateral_102,True
2024-02-01,HTZ,borrow_fee,collateral_basis,"PB notional 35,125,855 vs book 34,437,113 (x1.0200)",-8.371975420391209,collateral_102,True
2024-02-01,IEP,borrow_fee,collateral_basis,"PB notional 35,440,703 vs book 34,745,788 (x1.0200)",-5.543640673653272,collateral_102,True
2024-02-01,JBLU,borrow_fee,collateral_basis,"PB notional 36,561,625 vs book 35,844,730 (x1.0200)",-9.316654641399339,collateral_102,True
2024-02-01,JD,borrow_fee,collateral_basis,"PB notional 34,283,355 vs book 33,611,133 (x1.0200)",-5.124623755331925,collateral_102,True
2024-02-01,LCID,borrow_fee,collateral_basis,"PB notional 35,204,261 vs book 34,513,982 (x1.0200)",-7.594683466226286,collateral_102,True
2024-02-01,MP,borrow_fee,collateral_basis,"PB notional 35,562,745 vs book 34,865,437 (x1.0200)",-14.591275933895758,collateral_102,True
2024-02-01,MRNA,borrow_fee,collateral_basis,"PB notional 34,093,563 vs book 33,425,061 (x1.0200)",-5.726443770826847,collateral_102,True
2024-02-01,MRVI,borrow_fee,collateral_basis,"PB notional 32,273,056 vs book 31,640,251 (x1.0200)",-5.864563138053143,collateral_102,True
2024-02-01,NWL,borrow_fee,collateral_basis,"PB notional 35,419,785 vs book 34,725,280 (x1.0200)",-7.311692289797406,collateral_102,True
2024-02-01,PFE,borrow_fee,collateral_basis,"PB notional 35,062,324 vs book 34,374,828 (x1.0200)",-4.9070799129055445,collateral_102,True
2024-02-01,PSKY,borrow_fee,collateral_basis,"PB notional 35,007,136 vs book 34,320,721 (x1.0200)",-4.771524796246609,collateral_102,True
2024-02-01,PTEN,borrow_fee,collateral_basis,"PB notional 34,008,192 vs book 33,341,365 (x1.0200)",-10.157165985047527,collateral_102,True
2024-02-01,PTON,borrow_fee,collateral_basis,"PB notional 26,344,692 vs book 25,828,129 (x1.0200)",-11.460284501593492,collateral_102,True
2024-02-01,QFIN,borrow_fee,collateral_basis,"PB notional 34,816,758 vs book 34,134,076 (x1.0200)",-9.726214866770135,collateral_102,True
2024-02-01,REPL,borrow_fee,collateral_basis,"PB notional 35,240,871 vs book 34,549,873 (x1.0200)",-21.272224735995223,collateral_102,True
2024-02-01,RLAY,borrow_fee,collateral_basis,"PB notional 34,265,923 vs book 33,594,042 (x1.0200)",-19.1851883166554,collateral_102,True
2024-02-01,RUM,borrow_fee,collateral_basis,"PB notional 35,148,059 vs book 34,458,881 (x1.0200)",-15.678018472103417,collateral_102,True
2024-02-01,SHLS,borrow_fee,collateral_basis,"PB notional 37,434,314 vs book 36,700,308 (x1.0200)",-63.11212770533257,collateral_102,True
2024-02-01,SMTC,borrow_fee,collateral_basis,"PB notional 34,669,759 vs book 33,989,959 (x1.0200)",-97.96849334964281,collateral_102,True
2024-02-01,SPCE,borrow_fee,collateral_basis,"PB notional 34,987,978 vs book 34,301,939 (x1.0200)",-7.302582052026821,collateral_102,True
2024-02-01,TLRY,borrow_fee,collateral_basis,"PB notional 37,264,115 vs book 36,533,447 (x1.0200)",-14.42063952361275,collateral_102,True
2024-02-01,TSLQ,borrow_fee,collateral_basis,"PB notional 34,544,948 vs book 33,867,597 (x1.0200)",-4.932107177799452,collateral_102,True
